@relation water_potability-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NumericToNominal-R10-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R10

@attribute Instance_number numeric
@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Conductivity numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Cluster numeric

@data
2265,0.505771,0.636756,0.524023,0.436216,0.589871,0.603807,0.292814,0.620662,0.483387,1
2266,0.373465,0.523163,0.402832,0.52165,0.591627,0.283051,0.525772,0.621256,0.328759,0
2267,0.46516,0.548194,0.34981,0.434059,0.739529,0.200709,0.26735,0.532673,0.75171,0
2268,0.559594,0.449258,0.420279,0.644806,0.506287,0.467039,0.54436,0.482258,0.393824,1
2269,0.527735,0.474849,0.207002,0.585385,0.581699,0.341002,0.609712,0.321786,0.453173,0
2270,0.430047,0.54422,0.167608,0.387738,0.816677,0.40312,0.295376,0.474023,0.712258,0
2271,0.599166,0.757374,0.270496,0.296792,0.581699,0.266609,0.330319,0.44176,0.454674,0
2272,0.598878,0.638017,0.445647,0.479433,0.636174,0.238798,0.323569,0.51493,0.380223,0
2273,0.528141,0.588291,0.289277,0.538688,0.581699,0.293299,0.43599,0.54692,0.441053,0
2274,0.505771,0.683218,0.355671,0.446911,0.574589,0.45419,0.403968,0.536758,0.575621,1
2275,0.598902,0.43326,0.486574,0.737857,0.506669,0.638267,0.581236,0.300966,0.422155,1
2276,0.506772,0.635018,0.488036,0.494091,0.581699,0.612871,0.534979,0.368021,0.49814,1
2277,0.468951,0.34154,0.206123,0.686105,0.601976,0.277154,0.571156,0.692261,0.148212,0
2278,0.455837,0.552076,0.330555,0.430273,0.581699,0.285238,0.553694,0.548223,0.606484,0
2279,0.538553,0.560507,0.433378,0.413726,0.581699,0.585583,0.489872,0.67173,0.521966,1
2280,0.759201,0.529581,0.225481,0.780938,0.562633,0.520966,0.455011,0.532439,0.697759,0
2281,0.659177,0.555977,0.433835,0.507347,0.59887,0.319077,0.457654,0.699422,0.639016,1
2282,0.751757,0.75715,0.519559,0.364384,0.453273,0.566359,0.396039,0.605258,0.546604,1
2283,0.505771,0.661278,0.367589,0.470426,0.53187,0.197045,0.532476,0.436901,0.632522,0
2284,0.43009,0.687519,0.321366,0.566412,0.44865,0.233944,0.380521,0.595388,0.487435,0
2285,0.505771,0.684724,0.566475,0.361205,0.662074,0.623428,0.646953,0.706325,0.440216,1
2286,0.426711,0.48863,0.434819,0.421604,0.767699,0.525336,0.268581,0.391032,0.521634,1
2287,0.444113,0.514742,0.243565,0.506257,0.505333,0.203337,0.374135,0.654287,0.385707,0
2288,0.505771,0.465744,0.599266,0.571308,0.54831,0.285442,0.563943,0.532673,0.392213,1
2289,0.652186,0.649173,0.32259,0.420492,0.732038,0.453013,0.365966,0.532673,0.725749,0
2290,0.505771,0.855946,0.342151,0.306749,0.353474,0.602436,0.179093,0.437361,0.478114,1
2291,0.435394,0.553566,0.264078,0.472806,0.673286,0.459852,0.529885,0.580582,0.539235,0
2292,0.442518,0.444591,0.268366,0.714789,0.581699,0.48191,0.54198,0.63792,0.319337,0
2293,0.415326,0.497329,0.47715,0.446124,0.623106,0.391946,0.634031,0.660777,0.507074,1
2294,0.482619,0.599255,0.357793,0.624674,0.41542,0.360366,0.458776,0.613161,0.517087,0
2295,0.505771,0.452242,0.431391,0.616849,0.581699,0.292659,0.217538,0.75096,0.397109,0
2296,0.454998,0.294477,0.219496,0.682178,0.581699,0.241845,0.222276,0.286135,0.373807,0
2297,0.471529,0.573789,0.317121,0.533951,0.61084,0.435555,0.382071,0.459333,0.477137,0
2298,0.40371,0.33232,0.266884,0.587543,0.74294,0.414542,0.4241,0.530076,0.457937,0
2299,0.54329,0.727658,0.234607,0.470024,0.549261,0.164085,0.364218,0.762905,0.592074,0
2300,0.212459,0.361696,0.279204,0.168031,0.750414,0.339118,0.406061,0.613937,0.251447,0
2301,0.505771,0.486523,0.311436,0.545836,0.581699,0.163,0.455686,0.454831,0.221104,0
2302,0.505771,0.669828,0.263638,0,0.310901,0.477515,0.213186,0.447329,0.563779,1
2303,0.579364,0.548932,0.572681,0.730598,0.581699,0.292883,0.646434,0.585205,0.418562,1
2304,0.508295,0.568057,0.407359,0.395355,0.463949,0.42409,0.407537,0.443499,0.466134,1
2305,0.377164,0.423028,0.219323,0.439874,0.581699,0.79461,0.368032,0.281481,0.450994,0
2306,0.505771,0.43408,0.493246,0.754468,0.662617,0.438127,0.297758,0.7646,0.358491,1
2307,0.70059,0.626125,0.555134,0.735871,0.297901,0.324487,0.432899,0.504748,0.573126,1
2308,0.505771,0.452616,0.43235,0.541658,0.587717,0.574523,0.444823,0.686697,0.575229,1
2309,0.572774,0.545368,0.374076,0.729774,0.550902,0.374664,0.426734,0.552581,0.328697,0
2310,0.471689,0.5785,0.234411,0.477506,0.531924,0.700569,0.395438,0.552762,0.369408,0
2311,0.460772,0.547934,0.306723,0.544379,0.586546,0.132067,0.441536,0.422859,0.345166,0
2312,0.447598,0.42059,0.456772,0.638493,0.704116,0.199685,0.296492,0.400949,0.281076,0
2313,0.505771,0.353887,0.261033,0.407911,0.712901,0.3376,0.341689,0.580493,0.653123,0
2314,0.368706,0.479537,0.301211,0.379188,0.772365,0.531299,0.454395,0.609142,0.542655,0
2315,0.498886,0.487048,0.293461,0.619319,0.687856,0.035211,0.34741,0.547246,0.369864,0
2316,0.485142,0.591152,0.495039,0.49021,0.561275,0.545057,0.681439,0.489868,0.276812,1
2317,0.593516,0.547368,0.394443,0.625559,0.425721,0.480969,0.51012,0.51684,0.436074,1
2318,0.361267,0.327385,0.179098,0.474318,1,0.697045,0.505376,0.350023,0.324057,0
2319,0.493448,0.593683,0.310379,0.471857,0.505928,0.249015,0.728294,0.577493,0.747886,0
2320,0.517386,0.510041,0.337512,0.634216,0.581699,0.343031,0.542428,0.575109,0.570417,0
2321,0.44032,0.513714,0.44316,0.50647,0.542429,0.596856,0.433049,0.429639,0.639823,1
2322,0.654357,0.703506,0.457259,0.50627,0.379433,0.67663,0.226857,0.385533,0.395638,1
2323,0.376991,0.432733,0.296901,0.346389,0.581699,0.289819,0.510576,0.50519,0.412669,0
2324,0.283982,0.320865,0.280922,0.46605,0.694503,0.284887,0.514341,0.548693,0.419139,0
2325,0.406087,0.388615,0.28416,0.494125,0.741682,0.249964,0.580559,0.540875,0.494641,0
2326,0.495261,0.617857,0.307113,0.216473,0.534234,0.466463,0.411633,0.617277,0.106018,0
2327,0.533178,0.651336,0.4308,0.415328,0.487715,0.263326,0.53076,0.226712,0.459553,1
2328,0.433703,0.618061,0.27652,0.248072,0.539832,0.753003,0.549511,0.519936,0.234753,0
2329,0.509722,0.504732,0.314936,0.606139,0.501178,0.305064,0.515139,0.593432,0.212553,0
2330,0.505771,0.488523,0.346966,0.494347,0.581699,0.368884,0.508222,0.481154,0.678014,1
2331,0.45204,0.52466,0.541734,0.524309,0.581699,0.539052,0.282068,0.462716,0.343327,1
2332,0.439328,0.442417,0.386987,0.54669,0.701079,0.33586,0.517407,0.385857,0.642375,1
2333,0.505771,0.573952,0.438773,0.288214,0.480679,0.584534,0.262741,0.383668,0.494879,1
2334,0.39344,0.525204,0.194006,0.381877,0.863622,0.391708,0.241848,0.439528,0.590169,0
2335,0.340079,0.372309,0.309922,0.593711,0.697318,0.382905,0.342228,0.555908,0.592058,0
2336,0.749339,0.629678,0.52164,0.960853,0.580404,0.388803,0.324284,0.707884,0.2717,0
2337,0.476867,0.52687,0.445735,0.427197,0.432936,0.20705,0.384583,0.367763,0.545783,1
2338,0.569522,0.689411,0.38086,0.391586,0.43912,0.520076,0.500368,0.429439,0.260184,1
2339,0.525153,0.583595,0.21991,0.615831,0.635882,0.271796,0.714423,0.557343,0.834656,0
2340,0.499343,0.636623,0.318399,0.386728,0.516681,0.154884,0.619242,0.532673,0.545026,0
2341,0.390597,0.482242,0.196777,0.398792,0.799531,0.362435,0.39667,0.485874,0.658625,0
2342,0.559708,0.577579,0.284412,0.609431,0.581699,0.513249,0.535141,0.546351,0.327825,0
2343,0.181294,0.193602,0.321016,0.364933,0.820951,0.418542,0.451375,0.691253,0.262828,0
2344,0.601649,0.383039,0.256195,0.841458,0.568508,0.436618,0.387802,0.421,0.474307,0
2345,0.544072,0.605648,0.484304,0.481945,0.481071,0.548145,0.425679,0.562298,0.444423,1
2346,0.544074,0.709333,0.285034,0.195991,0.481246,0.644396,0.30135,0.614749,0.538768,1
2347,0.38781,0.493331,0.245368,0.419783,0.752779,0.464092,0.589332,0.401818,0.308515,0
2348,0.505771,0.609592,0.298306,0.26668,0.470422,0.330135,0.165917,0.546495,0.592202,0
2349,0.39257,0.373977,0.295745,0.557317,0.817794,0.207875,0.386981,0.445951,0.652494,0
2350,0.363768,0.69755,0.460871,0.081321,0.367707,0.473582,0.445876,0.574176,0.60252,1
2351,0.446629,0.508312,0.449371,0.480464,0.573669,0.213361,0.462121,0.464172,0.278275,0
2352,0.481958,0.736284,0.39764,0.160155,0.651165,0.276049,0.504111,0.480706,0.364426,0
2353,0.474347,0.608029,0.265442,0.492394,0.499267,0.56945,0.37468,0.140167,0.616046,0
2354,0.505771,0.330418,0.288715,0.593135,0.768409,0.531494,0.592619,0.286546,0.75391,0
2355,0.521499,0.489734,0.473111,0.618475,0.581699,0.220246,0.250197,0.398804,0.594885,1
2356,0.392751,0.483848,0.348435,0.497463,0.63418,0.416238,0.420821,0.55302,0.307207,0
2357,0.40375,0.509261,0.419459,0.248275,0.59378,0.480496,0.509438,0.582558,0.644062,1
2358,0.440352,0.575311,0.369168,0.316777,0.581699,0.398479,0.563055,0.494782,0.514211,1
2359,0.560852,0.681581,0.237129,0.578472,0.595412,0.566891,0.370244,0.396395,0.709783,0
2360,0.515835,0.564532,0.219719,0.584862,0.633821,0.40366,0.533553,0.643514,0.323467,0
2361,0.469863,0.604712,0.40327,0.369406,0.581699,0.383415,0.452799,0.471385,0.650485,1
2362,0.561392,0.594428,0.515621,0.561072,0.52366,0.4406,0.525267,0.532673,0.576303,1
2363,0.433835,0.339126,0.188394,0.687,0.876762,0.404981,0.487925,0.383581,0.718296,0
2364,0.505771,0.583348,0.219601,0.323446,0.581699,0.468113,0.732,0.610908,0.453797,0
2365,0.457712,0.550251,0.462009,0.333599,0.57357,0.467553,0.362334,0.563222,0.284381,1
2366,0.617617,0.55862,0.529504,0.752043,0.581699,0.274568,0.423814,0.531319,0.356068,1
2367,0.513193,0.516251,0.213386,0.585544,0.709244,0.629215,0.394336,0.332286,0.463994,0
2368,0.495149,0.572764,0.315395,0.482971,0.581699,0.513635,0.516241,0.431746,0.564055,0
2369,0.441054,0.330374,0.3478,0.822567,0.595695,0.465712,0.461378,0.251237,0.211013,0
2370,0.681447,0.640652,0.514938,0.911334,0.529383,0.546206,0.647264,0.654344,0.355361,1
2371,0.49206,0.513213,0.444077,0.598919,0.643349,0.496387,0.389927,0.603385,0.579,1
2372,0.58387,0.713902,0.505595,0.342459,0.444086,0.414675,0.48558,0.452095,0.616261,1
2373,0.625495,0.621004,0.35187,0.47772,0.418367,0.305306,0.517745,0.537973,0.282789,0
2374,0.338575,0.468725,0.389917,0.28661,0.678364,0.18665,0.421618,0.625841,0.759678,1
2375,0.626035,0.592761,0.257069,0.602063,0.56745,0.249299,0.380398,0.47907,0.820729,0
2376,0.564247,0.592335,0.255728,0.513127,0.542245,0.467218,0.611874,1,0.265413,0
2377,0.528761,0.491735,0.310941,0.569892,0.474196,0.276735,0.317801,0.668339,0.903116,1
2378,0.414288,0.486128,0.208644,0.450471,0.696978,0.391764,0.52007,0.280704,0.496201,0
2379,0.50637,0.477394,0.340601,0.557308,0.706694,0.682147,0.399353,0.685557,0.34336,0
2380,0.560872,0.441059,0.370918,0.725184,0.581699,0.501805,0.39851,0.648109,0.39373,0
2381,0.353264,0.446182,0.372372,0.319509,0.601214,0.28881,0.424392,0.679959,0.441013,0
2382,0.698352,0.603873,0.388319,0.724172,0.468212,0.569254,0.531286,0.666247,0.21166,0
2383,0.368106,0.217308,0.308585,0.700126,0.579671,0.48335,0.584125,0.623556,0.43485,0
2384,0.491784,0.330108,0.239257,0.73068,0.540109,0.184377,0.459158,0.43664,0.592611,0
2385,0.543482,0.52749,0.411942,0.438592,0.439743,0.43844,0.40599,0.651992,0.600768,1
2386,0.505771,0.590027,0.382487,0.32201,0.673127,0.420377,0.472676,0.61186,0.158898,0
2387,0.350136,0.342769,0.218267,0.622697,0.680676,0.450411,0.295848,0.664618,0.501708,0
2388,0.407944,0.356898,0.342103,0.595125,0.727795,0.453963,0.554867,0.565729,0.47331,0
2389,0.534049,0.415597,0.358754,0.724822,0.581699,0.384275,0.490182,0.666254,0.519104,0
2390,0.502393,0.523948,0.476171,0.679065,0.581699,0.550336,0.574393,0.341765,0.421433,1
2391,0.505771,0.381242,0.3187,0.824637,0.69593,0.49359,0.510916,0.490121,0.726822,0
2392,0.505771,0.513505,0.335986,0.762174,0.522553,0.416275,0.482823,0.501347,0.699479,0
2393,0.618236,0.634174,0.219285,0.541628,0.623863,0.488559,0.606006,0.581608,0.59345,0
2394,0.505771,0.470706,0.286429,0.614254,0.639937,0.592309,0.494237,0.504892,0.324831,0
2395,0.593167,0.392242,0.294424,0.868608,0.568418,0.347708,0.442756,0.278423,0.516403,0
2396,0.55122,0.595771,0.34609,0.519441,0.397536,0.549841,0.354052,0.684019,0.66515,1
2397,0.539702,0.518803,0.477631,0.588405,0.627641,0.599767,0.659316,0.639431,0.500883,1
2398,0.348695,0.32485,0.30841,0.54111,0.825827,0.308752,0.429095,0.610051,0.302552,0
2399,0.593662,0.575554,0.33234,0.741172,0.581699,0.520318,0.748703,0.643139,0.569492,0
2400,0.271459,0.23147,0.23945,0.577506,0.82254,0.351032,0.52384,0.532673,0.571748,0
2401,0.291685,0.560432,0.332232,0.122761,0.603917,0.444214,0.384164,0.556147,0.28831,0
2402,0.505771,0.559102,0.25116,0.497316,0.676627,0.312084,0.334903,0.196143,0.591014,0
2403,0.347505,0.459311,0.24466,0.429528,0.804013,0.265836,0.500637,0.553198,0.477401,0
2404,0.68748,0.616415,0.408083,0.746141,0.568628,0.371719,0.692627,0.690418,0.220317,0
2405,0.370627,0.477204,0.366585,0.467011,0.56094,0.390092,0.637563,0.723471,0.438552,0
2406,0.560213,0.55641,0.271011,0.746489,0.581699,0.672975,0.444109,0.372576,0.691872,0
2407,0.422638,0.502347,0.454087,0.502748,0.569892,0.432535,0.70644,0.568362,0.322851,1
2408,0.409264,0.459001,0.229596,0.390457,0.682196,0.507461,0.54499,0.465834,0.690216,0
2409,0.405587,0.347324,0.296457,0.531768,0.821654,0.311774,0.632739,0.62233,0.752464,0
2410,0.527613,0.522879,0.427394,0.632028,0.581699,0.566056,0.64083,0.583405,0.442687,1
2411,0.537088,0.591068,0.272162,0.486627,0.612741,0.234388,0.676482,0.532673,0.345193,0
2412,0.531873,0.704198,0.213303,0.327278,0.581699,0.608499,0.576164,0.501243,0.687597,0
2413,0.553853,0.626301,0.276632,0.59742,0.611089,0.355964,0.561246,0.375341,0.639634,0
2414,0.654261,0.536799,0.268583,0.763872,0.490714,0.390263,0.114817,0.444003,0.756733,0
2415,0.535499,0.723385,0.366312,0.241791,0.477607,0.307794,0.534149,0.640648,0.451489,1
2416,0.538736,0.662763,0.304674,0.312541,0.42397,0.464757,0.588336,0.426763,0.542173,1
2417,0.511361,0.413674,0.414915,0.770061,0.677772,0.26067,0.50758,0.409293,0.537279,0
2418,0.505771,0.251997,0.440519,0.769734,0.581699,0.333157,0.433227,0.50734,0.390667,0
2419,0.417477,0.361809,0.218273,0.667641,0.754646,0.614761,0.460436,0.737259,0.54605,0
2420,0.505771,0.56003,0.576259,0.618706,0.35389,0.464796,0.513581,0.363081,0.365787,1
2421,0.375601,0.593044,0.474621,0.272556,0.60404,0.318413,0.607855,0.287308,0.431233,1
2422,0.530046,0.599595,0.29788,0.499093,0.644749,0.598258,0.3788,0.358927,0.751327,0
2423,0.505304,0.585756,0.269567,0.587825,0.581699,0.590169,0.256015,0.630211,0.648316,0
2424,0.584944,0.394993,0.297367,0.931068,0.684944,0.186878,0.370571,0.641137,0.427209,0
2425,0.553152,0.501051,0.496922,0.60186,0.581699,0.232474,0.572121,0.479739,0.710471,1
2426,0.592133,0.634955,0.386876,0.405574,0.641874,0.582748,0.34504,0.458987,0.536819,1
2427,0.57323,0.602439,0.248522,0.572802,0.53721,0.340697,0.276734,0.443945,0.507647,0
2428,0.632066,0.780459,0.395639,0.395069,0.318513,0.546239,0.423848,0.376231,0.858825,1
2429,0.459887,0.562605,0.428976,0.424574,0.549531,0.674498,0.400075,0.445904,0.364976,1
2430,0.505771,0.480116,0.274333,0.521878,0.689359,0.390286,0.359902,0.371295,0.568991,0
2431,0.586111,0.570324,0.280654,0.507837,0.419765,0.288632,0.394851,0.674813,0.695694,0
2432,0.593598,0.559391,0.376637,0.704002,0.580266,0.19381,0.376432,0.510333,0.386284,0
2433,0.505771,0.698621,0.374062,0.649009,0.59699,0.535011,0.497843,0.714312,0.478525,0
2434,0.559569,0.701509,0.416606,0.309081,0.490754,0.456857,0.562801,0.78014,0.63621,1
2435,0.581619,0.628234,0.32493,0.555372,0.641697,0.324064,0.671314,0.429827,0.598808,0
2436,0.421174,0.426939,0.372724,0.562411,0.646978,0.38516,0.619294,0.644049,0.535223,0
2437,0.505771,0.65536,0.251149,0.467674,0.561045,0.386663,0.477101,0.645797,0.385739,0
2438,0.307907,0.330078,0.189173,0.411386,0.668858,0.428228,0.666219,0.38439,0.325652,0
2439,0.563984,0.439955,0.466334,0.703677,0.639081,0.587475,0.375202,0.641905,0.556198,1
2440,0.490214,0.497108,0.184844,0.453816,0.667869,0.656582,0.269996,0.271874,0.73611,0
2441,0.450341,0.602934,0.490059,0.380335,0.581699,0.27565,0.488417,0.347539,0.69199,1
2442,0.469906,0.565765,0.362096,0.461599,0.768732,0.6404,0.379231,0.572768,0.53735,1
2443,0.640517,0.794534,0.560301,0.356757,0.581699,0.282905,0.462199,0.521018,0.433401,1
2444,0.505771,0.431543,0.227912,0.677479,0.686129,0.545513,0.392841,0.479192,0.264392,0
2445,0.530221,0.58984,0.504909,0.471445,0.520134,0.4886,0.559616,0.331569,0.427809,1
2446,0.654768,0.497386,0.351623,0.929564,0.498617,0.237995,0.558604,0.40819,0.752366,0
2447,0.604907,0.379127,0.309119,0.906336,0.743706,0.338389,0.295085,0.564099,0.553148,0
2448,0.463297,0.64339,0.434868,0.228257,0.539937,0.352178,0.324331,0.511023,0.339723,1
2449,0.317078,0.517684,0.337295,0.159268,0.581699,0.584318,0.608468,0.508065,0.452681,1
2450,0.556627,0.509556,0.341065,0.801057,0.742575,0.492317,0.354898,0.650512,0.491091,0
2451,0.514658,0.513179,0.508891,0.623956,0.581699,0.380225,0.516253,0.558267,0.381042,1
2452,0.469218,0.585071,0.472903,0.502005,0.564433,0.221387,0.389283,0.527431,0.520836,1
2453,0.505771,0.489045,0.282726,0.63174,0.581699,0.217438,0.368008,0.494541,0.513287,0
2454,0.306549,0.277757,0.290898,0.645894,0.581699,0.641925,0.516583,0.739262,0.598618,0
2455,0.505771,0.467847,0.202832,0.676045,0.641331,0.284925,0.401642,0.671978,0.558494,0
2456,0.351507,0.416656,0.22667,0.473958,0.649989,0.2733,0.729421,0.52706,0.346982,0
2457,0.480513,0.544112,0.421821,0.516635,0.61821,0.510347,0.622139,0.557579,0.512053,1
2458,0.411221,0.368372,0.526954,0.690924,0.540359,0.395653,0.380113,0.336526,0.431118,1
2459,0.417311,0.616241,0.481459,0.299578,0.566723,0.226083,0.464958,0.50232,0.456664,1
2460,0.632007,0.729567,0.319721,0.730266,0.552088,0.401609,0.610644,0.551793,0.307203,0
2461,0.419018,0.360669,0.317835,0.353541,0.542602,0.407344,0.510451,0.678763,0.535321,0
2462,0.430071,0.475416,0.209736,0.594349,0.581699,0.44734,0.443325,0.479746,0.634528,0
2463,0.537852,0.451164,0.439054,0.36615,0.708012,0.251139,0.443936,0.782912,0.592801,1
2464,0.474979,0.519057,0.260572,0.383793,0.581699,0.669255,0.622338,0.341365,0.309166,0
2465,0.364128,0.491081,0.382052,0.687029,0.560562,0.46179,0.4957,0.550617,0.638934,1
2466,0.463142,0.48247,0.47141,0.544011,0.560463,0.337832,0.600991,0.610097,0.234192,1
2467,0.505771,0.746187,0.192375,0.315644,0.557944,0.421267,0.420241,0.318948,0.368679,0
2468,0.404979,0.552176,0.151445,0.661937,0.609281,0.343855,0.750206,0.646998,0.086995,0
2469,0.580551,0.564537,0.211901,0.46645,0.662657,0.399152,0.615988,0.634353,0.528299,0
2470,0.650494,0.588257,0.27187,0.13704,0.581699,0.197298,0.224686,0.563455,0.517437,0
2471,0.541126,0.56749,0.337146,0.607226,0.582414,0.613486,0.46115,0.599542,0.326419,0
2472,0.589026,0.579415,0.50503,0.449656,0.578831,0.327958,0.587508,0.440462,0.564049,1
2473,0.210391,0.287698,0.271047,0.801988,0.581699,0.48045,0.304871,0.637443,0.684436,0
2474,0.354576,0.438356,0.285252,0.733724,0.581312,0.30005,0.578304,0.539619,0.626149,0
2475,0.356528,0.341651,0.725357,0.619094,0.586625,0.617683,0.503865,0.50428,0.468255,1
2476,0.360402,0.479776,0.365097,0.764645,0.475598,0.470067,0.460376,0.659801,0.355793,0
2477,0.505771,0.576119,0.293897,0.460676,0.63392,0.639741,0.366278,0.499833,0.381842,0
2478,0.790675,0.757258,0.709534,0.289285,0.581699,0.440655,0.391854,0.446163,0.648613,1
2479,0.412524,0.443597,0.236261,0.540885,0.654111,0.619329,0.366761,0.539981,0.702261,0
2480,0.643721,0.802516,0.209232,0.569365,0.651468,0.644116,0.376087,0.510785,0.664082,0
2481,0.287972,0.355655,0.242741,0.612823,0.581514,0.282404,0.44469,0.68911,0.489306,0
2482,0.563009,0.682045,0.084661,0.479378,0.581699,0.458874,0.382319,0.271425,0.740059,0
2483,0.625678,0.62566,0.542538,0.417618,0.554038,0.458267,0.596297,0.640991,0.272183,1
2484,0.475261,0.453958,0.56637,0.621316,0.467604,0.363704,0.52385,0.545496,0.646891,1
2485,0.505771,0.480719,0.35693,0.621878,0.581699,0.358364,0.30192,0.561137,0.66431,0
2486,0.319563,0.263591,0.487516,0.471027,0.581699,0.441124,0.241796,0.807177,0.651098,1
2487,0.667819,0.742555,0.210431,0.45572,0.543487,0.29436,0.418004,0.471056,0.440163,0
2488,0.49021,0.626481,0.381894,0.489984,0.443689,0.252227,0.431906,0.719402,0.44547,0
2489,0.5901,0.5831,0.403077,0.357966,0.581699,0.453904,0.647343,0.405033,0.255328,1
2490,0.63288,0.675367,0.315721,0.482745,0.581699,0.181738,0.417366,0.197335,0.194115,0
2491,0.535465,0.579289,0.642015,0.637348,0.557917,0.678639,0.464137,0.532673,0.36177,1
2492,0.726012,0.711571,0.266012,0.284945,0.51656,0.535472,0.575603,0.674445,0.393447,0
2493,0.505771,0.435392,0.184074,0.575946,0.65906,0.776176,0.457913,0.601103,0.498426,0
2494,0.431416,0.422915,0.157992,0.57701,0.629935,0.33804,0.554347,0.525747,0.467719,0
2495,0.505771,0.49351,0.202853,0.737832,0.542199,0.526286,0.42566,0.374125,0.338518,0
2496,0.432707,0.368857,0.382269,0.484151,0.493419,0.370388,0.590622,0.433872,0.533135,1
2497,0.571787,0.507082,0.804851,0.312118,0.487733,0.447386,0.451035,0.532673,0.725804,1
2498,0.505771,0.529687,0.298791,0.600376,0.581699,0.337206,0.442504,0.348905,0.231914,0
2499,0.502739,0.551942,0.387976,0.616673,0.543941,0.416499,0.374102,0.512628,0.590958,1
2500,0.505771,0.56272,0.36016,0.51362,0.499819,0.441918,0.440494,0.514901,0.572522,1
2501,0.588364,0.599896,0.395592,0.396241,0.581699,0.461779,0.391184,0.387978,0.422778,1
2502,0.469577,0.506044,0.367825,0.458729,0.573216,0.355919,0.377875,0.582964,0.666917,1
2503,0.524151,0.512972,0.487996,0.556996,0.513065,0.496654,0.339237,0.376804,0.43229,1
2504,0.346507,0.359805,0.326842,0.46877,0.681592,0.288597,0.500641,0.456361,0.414843,0
2505,0.494137,0.638034,0.288003,0.598348,0.484057,0.432737,0.384326,0.552472,0.23473,0
2506,0.479238,0.649259,0.129992,0.574592,0.457123,0.180623,0.37044,0.414866,0.496197,0
2507,0.492432,0.446655,0.281655,0.379083,0.665592,0.804573,0.574068,0.325961,0.589685,1
2508,0.704623,0.83662,0.207815,0.513235,0.540811,0.533618,0.465569,0.681968,0.42577,0
